Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
101,Prober,2.29762857143,0.3549929295238095,63.0,0.0,0.27667747238095236,0.07831545714285719,0.20565216952380955,0.4393549009523809,0.840714947506,0.42299557585,0.681069539202,0.266633955415
102,DoubleResurrection,2.2934,0.5252314228571429,84.0,1.0,0.32925837904761907,0.19597304380952377,0.20673428380952377,0.2680342933333334,0.847693902132,0,1.0,0.156962976464
103,Cooperator,2.29165714286,1.0,0.0,1.0,0.7624498457142856,0.23755015428571433,0.0,0.0,1.0,1.0,0,0
104,ALLCorALLD,2.29114285714,0.6003653333333333,3.0,0.6003653333333333,0.45903907238095254,0.1413262609523809,0.09510471809523806,0.3045299485714285,1.0,1.0,0,0
105,Remorseful Prober: 0.1,2.26951428571,0.49146973714285713,114.0,1.0,0.36933921142857157,0.12213052571428566,0.15972566857142853,0.3488045942857142,0.89996224647,0,0.900051048253,0.295873694127
106,Fortress4,2.26111428571,0.21219692,90.0,0.0,0.0788044819047619,0.13339243809523804,0.30891532571428587,0.4788877542857141,1.0,0,0,0.29128688584
107,Willing,2.2604,0.9566211333333333,24.0,0.4997070476190476,0.7244482647619048,0.23217286857142852,0.0023020895238095255,0.04107677714285717,1.0,1.0,1.0,0
108,Fortress3,2.24434285714,0.3033808780952381,83.0,0.0,0.12751285714285707,0.1758680209523808,0.2911623352380954,0.4054567866666666,1.0,0,0,0.449144108089
109,Suspicious Tit For Tat,2.24175714286,0.5541643180952381,89.0,0.0,0.4342285371428571,0.11993578095238097,0.12247148952380958,0.32336419238095243,1.0,0,1.0,0
110,"Feld: 1.0, 0.5, 200",2.23448571429,0.37875345714285713,136.0,1.0,0.3065147676190478,0.0722386895238095,0.17221963047619046,0.44902691238095227,0.864216511805,0,0.786288832261,0
111,Stochastic Cooperator,2.23352857143,0.570788100952381,83.0,1.0,0.39798780380952353,0.17280029714285725,0.15189626095238096,0.2773156380952382,0.93496402801,0.228843483081,0.266248971676,0.419886672431
112,Fool Me Forever,2.22071428571,0.9096671295238096,31.0,0.0,0.5945893676190475,0.315077761904762,0.0857070895238097,0.004625780952380955,1.0,1.0,0,1.0
113,EasyGo,2.22048571429,0.9096303047619048,32.0,0.0,0.5945154323809522,0.31511487238095237,0.08574402857142875,0.004625666666666668,1.0,1.0,0,1.0
114,Arrogant QLearner,2.20262857143,0.8665815371428571,53.0,0.9500986666666666,0.6406417466666666,0.22593979047619037,0.036188420952380965,0.09723004190476199,0.950004825856,0.924114992957,0.949997658384,0.638049377689
115,Cautious QLearner,2.20147142857,0.8666444438095238,53.0,0.9499577142857143,0.6406791580952382,0.2259652857142857,0.03618109904761902,0.09717445714285713,0.950028054152,0.923257462598,0.950030081629,0.636330010551
